Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.6520456665890224,1.6132257264107466,1.6253698561098668,0.3844978610715013,0.38604499510922724,0.38922888616891066
2,1.6188383865434106,1.6067322089026372,1.6197296090714344,0.3895905479731106,0.3863710466253668,0.38882088943288456
3,1.6116155621865673,1.6020518175015848,1.615321308761448,0.38938684049704625,0.38604499510922724,0.38963688290493675
4,1.601811731871254,1.5956669617444277,1.6103268110906923,0.3903035241393359,0.3857189435930877,0.38963688290493675
5,1.5898275520980163,1.58486231106023,1.595229739879633,0.39193318394785087,0.38734920117378546,0.39004487964096285
6,1.5709797928309985,1.6082994329432647,1.6216859058900313,0.3968221633733958,0.3909357678513205,0.3945328437372501
7,1.535890020260205,1.5229032495990396,1.5334527004848828,0.41535954369525363,0.4183240952070427,0.42513259893920846
8,1.4847099116065992,1.440568821504712,1.432778077079104,0.4408229782033001,0.455820019563091,0.46919624643002855
9,1.4248699653614616,1.3479531528428197,1.3505156450457387,0.4562028926461601,0.49135963482230194,0.5026519787841697
10,1.386699567788587,1.2741413268571098,1.2770241131256153,0.4798329598696272,0.5229866318878382,0.5222358221134231
11,1.3404950071429584,1.2386886840686202,1.2414610885180437,0.4970462415970666,0.5454841865014672,0.5352917176662587
12,1.3142553310635035,1.2303454540669918,1.2270913321476478,0.5101853738032186,0.5568959895663514,0.5601795185638515
13,1.2943067949641411,1.1886060029889147,1.1842811537253393,0.5188429415359543,0.5692859471796544,0.5683394532843737
14,1.2563348753250383,1.1859734387447436,1.1717738590457223,0.5319820737421064,0.5722204108249104,0.5785393716850266
15,1.25106165046024,1.2039008708670735,1.1910277210272753,0.5387044204522305,0.5696119986957939,0.5842513259893921
16,1.2335248874919034,1.1487811872114737,1.1702073245466529,0.5498064778977388,0.5859145745027714,0.5846593227254182
17,1.2108627286912563,1.0955350858469803,1.0956092345250117,0.5557139947036056,0.6139550048907727,0.6062831497348021
18,1.1947019180762264,1.0842728291948636,1.0886122413076365,0.5613159502953758,0.6106944897293772,0.6079151366789066
19,1.1720637881988811,1.073693649067233,1.0775976109427292,0.5732328376451415,0.6165634170198891,0.6099551203590371
20,1.1529707060186405,1.0641819598774116,1.0611283268247331,0.5743532287634956,0.6208020867297033,0.6197470420236638
21,1.1270435251513988,1.0615720798571904,1.0628136485428006,0.583316357710328,0.6194978806651451,0.6172990616075071
22,1.1141444675697179,1.0555905550718307,1.0499720501822312,0.595436952536158,0.6054776654711445,0.609547123623011
23,1.104942187715431,1.0011650297480326,0.9983605653434605,0.600325931961703,0.6374307140528204,0.6368829049367605
24,1.085799564173633,1.005785476261129,0.9948577248043828,0.6036871053167652,0.6488425171177046,0.6421868625050999
25,1.0669360134131745,1.0066424448353548,0.9957424630592395,0.6084742310042779,0.6354744049559831,0.642594859241126
26,1.0576889501817839,0.9483860802526275,0.9338457127670189,0.6135669179058871,0.657971959569612,0.6650346797225622
27,1.0270311893100459,0.9456894616596401,0.9550972290627369,0.6270116113261357,0.6635148353439844,0.6417788657690738
28,1.0168987932927445,0.8920945042433838,0.8936291259604615,0.6275208800162966,0.677535050537985,0.6740106079151367
29,0.9935875798572547,0.895436715024213,0.8941395011815158,0.6480953350987981,0.6837300293446364,0.6907384740922072
