Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.916392773875196,1.9399489878366392,1.9615237109072796,0.24169892035037685,0.3889794587544832,0.3933088535291718
2,1.875285487998192,1.9355651096751292,1.950959099577619,0.29496842534121004,0.38539289207694816,0.39167686658506734
3,1.862792476380687,1.964758949354291,1.9941631671670195,0.28824607863108576,0.38800130420606455,0.38963688290493675
4,1.852789394241979,1.9203936234116554,1.9438204192495965,0.2896720309635364,0.3886534072383437,0.39249286005711953
5,1.8333703720220138,1.9644042967508237,1.9702116320659588,0.2968017926257894,0.3951744375611347,0.3929008567931457
6,1.81891037800413,1.95889629671971,1.971270318929251,0.3014870645752699,0.3837626344962504,0.3769889840881273
7,1.7853073974774016,1.9825092280904453,2.0056793898731082,0.2929313505805663,0.3821323769155527,0.37658098735210116
8,1.7769873252909036,1.9331945447872083,1.9488678721638468,0.3121817070686494,0.4000652103032279,0.40024479804161567
9,1.731764412469895,1.7072718118627865,1.7386423960908668,0.33499694438785904,0.4382132376915553,0.4394124847001224
10,1.6899223161636812,1.6194286399210494,1.646405567596485,0.3653493583214504,0.4691881317248125,0.4679722562219502
11,1.6154477183710092,1.6727698016911745,1.7047577631937993,0.42513750254634347,0.4642973589827193,0.45614035087719296
12,1.5527369234383301,1.464715080956618,1.5114530204952537,0.45375840293338765,0.5503749592435605,0.5724194206446348
13,1.4690172062634645,1.4124267601097624,1.4145762527530843,0.4992870238337747,0.5161395500489078,0.5283557731538148
14,1.4044850724916116,1.3286568058344226,1.3603669319834029,0.5180281116316969,0.5810238017606781,0.5899632802937577
15,1.3493105900209967,1.283577411590765,1.3021536361087451,0.5457323283764515,0.6266710140202152,0.6295389636882905
16,1.2970458921469772,1.2323660757392645,1.2765291172575641,0.5672234671012426,0.6452559504401696,0.6438188494492044
17,1.2635559442086017,1.2289250542720158,1.236952727684727,0.5819922591159096,0.5735246168894685,0.591187270501836
18,1.224992086813582,1.1977771435243387,1.2192897999828511,0.5940110002037075,0.6315617867623085,0.6332109343125255
19,1.185486822446705,1.240467432886362,1.2611256185677144,0.6070482786718272,0.626018910987936,0.6393308853529172
20,1.1613018508842792,1.2427118085324764,1.282324788632331,0.6176410674271746,0.6703619171829149,0.6752345981232151
21,1.116676371581003,1.0815619531398017,1.1225614027156459,0.6335302505601955,0.641343332246495,0.6376988984088128
22,1.0940270448158151,1.0910712042047332,1.1478687445451687,0.6340395192503565,0.703619171829149,0.7042023663810689
23,1.0412650528676346,1.0814752695150673,1.1607740069558095,0.6532898757384396,0.7202477991522661,0.7241942064463485
24,1.0420365799521778,1.083470811136067,1.1383445917011856,0.6488083112650235,0.6984023475709162,0.7017543859649122
25,0.9960998774836817,1.024199599865824,1.0881433522739967,0.6632715420655938,0.690577111183567,0.6805385556915544
26,0.9850615068833292,1.0092074806646754,1.0604110064057561,0.6722346710124262,0.7111183567003586,0.7013463892288861
27,0.9689140211099134,1.0322870440625895,1.074068765168066,0.6767162354858424,0.7013368112161722,0.7119543043655651
28,0.9114997174336001,1.015870281495154,1.0745628217791583,0.6885312690975759,0.7257906749266384,0.7290901672786617
29,0.9144508339683085,0.976010769760857,1.0474937029860236,0.6949480545936035,0.7274209325073362,0.7339861281109751
30,0.9187782498058357,1.0523331149791677,1.1010175898864671,0.6895498064778978,0.6843821323769156,0.70093839249286
31,0.8789485183571759,1.00646758871153,1.1021547394913513,0.693522102261153,0.7055754809259863,0.7058343533251734
32,0.8331119081775995,1.0064525017514825,1.1043587586322388,0.7080871867997556,0.7006847081838931,0.70093839249286
33,0.8390884682875891,0.9751542260249456,1.0368393629595831,0.7079853330617234,0.7098141506358004,0.7119543043655651
34,0.8073173425242256,1.012080355392148,1.0998548041884002,0.726420859645549,0.7173133355070102,0.7180742554059567
35,0.7876596167586526,1.0173616222261141,1.0881069196122033,0.7244856386229375,0.7368764264753831,0.7490820073439413
36,0.7733093924359312,0.9737978255919492,1.0566040538735204,0.7281523731920961,0.7355722204108249,0.7348021215830274
37,0.7569808004248025,1.006601222208701,1.1532014865766873,0.7367080871867998,0.684056080860776,0.6964504283965728
38,0.7183200838924036,0.9749861289747059,1.100849461439368,0.744550825015278,0.7235083143136616,0.7254181966544268
39,0.7380241511650505,1.0387171085070197,1.1605743830902624,0.7399674068038297,0.7724160417345941,0.762953896368829
40,0.6938080013477841,0.9664630885235965,1.0600608673865919,0.7540232226522713,0.7508966416693837,0.7523459812321501
41,0.7101704877488776,0.963789047440514,1.0515901376674701,0.7542269301283357,0.7554613628953375,0.7539779681762546
42,0.6878098730810884,1.0326799332397059,1.119360934604298,0.7578936646974944,0.7554613628953375,0.7694818441452468
43,0.6613420473126519,1.0001435990367706,1.0580487495118922,0.7608474231004277,0.7476361265079883,0.7547939616483068
44,0.6505110992379608,1.028281948606794,1.2180867216416769,0.7666530861682623,0.7032931203130095,0.7095063239494084
45,0.6465503909664551,1.0679946537905682,1.2193402287054371,0.7635974740272968,0.6964460384740789,0.7001223990208079
46,0.6280568374096377,0.9274039425266286,1.038382603073275,0.7720513342839682,0.736224323443104,0.7470420236638107
47,0.6064964297928329,0.9516229655127972,1.1281805501331563,0.782949684253412,0.7678513205086404,0.7682578539371685
48,0.6090308345174751,0.9772160093998536,1.1164190135899985,0.778468119779996,0.7486142810564069,0.7474500203998368
49,0.5844417764693013,1.073344158862407,1.2490394406697967,0.7886534935832145,0.7691555265731985,0.7633618931048551
50,0.577871426248298,0.9746838397501657,1.066236316383659,0.7873293949887961,0.7443756113465928,0.7413300693594451
51,0.5720202008001385,0.939263236670134,1.0589026963918822,0.7936443267467916,0.758721878056733,0.7547939616483068
52,0.5662685199140143,1.016046716249548,1.180105421450231,0.7924220818904054,0.7342680143462668,0.7396980824153406
53,0.545907280028643,1.0169478644772123,1.113170489644656,0.8014870645752699,0.7541571568307792,0.7658098735210118
54,0.506453775457965,1.050034332438372,1.2053169441203793,0.806477897738847,0.778284969025106,0.7776417788657691
55,0.5109129755936733,1.0592018622749795,1.253250388210857,0.799348136076594,0.7668731659602217,0.7576499388004896
56,0.5207800505628221,1.0678091954517488,1.288735589665639,0.8001629659808515,0.7597000326051516,0.7539779681762546
57,0.5028834024304676,0.9936806935293134,1.1282653482026095,0.8154410266856794,0.7825236387349201,0.7804977560179519
58,0.4849117652115682,0.9862806763849221,1.108198286191403,0.8167651252800978,0.781871535702641,0.7890656874745002
