Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
48,0.7558033260592513,0.6277185762590832,0.706177949640486,0.7294335247349824,0.7965440356744704,0.7463768115942029
49,0.7392951707905258,0.6407231066293186,0.6841108261214363,0.737991386925795,0.7784280936454849,0.7617056856187291
50,0.7284143406061897,0.6001625723640124,0.6672873955965042,0.7412488957597173,0.7842809364548495,0.7683946488294314
51,0.7215484513081741,0.6962013309200604,0.703938491543134,0.7448376766784452,0.7639353400222966,0.7555741360089187
52,0.7203043801742919,0.6224852864609824,0.6563817148076163,0.7444787985865724,0.7814938684503902,0.7656075808249722
53,0.7019148894845649,0.6107741944657432,0.6496283073888884,0.7493650618374559,0.790133779264214,0.7736900780379041
54,0.6944657218751132,0.603237669467926,0.6583114016056061,0.7539476590106007,0.7856744704570792,0.757803790412486
55,0.6898565079602199,0.687292929622862,0.7428767096334034,0.7561009275618374,0.7544593088071349,0.7302118171683389
56,0.6822237688751871,0.5956816971302032,0.6396241991387474,0.7574812279151943,0.7834448160535117,0.7678372352285395
57,0.6736105167020652,0.6028293500343959,0.6330444657802582,0.7621190371024735,0.7856744704570792,0.7773132664437012
58,0.6703797277431711,0.6058413634035322,0.6602726553546058,0.7644103356890459,0.7892976588628763,0.7667224080267558
59,0.6602575288684018,0.5906022261579832,0.6393668590320482,0.7652937279151943,0.7898550724637681,0.7722965440356745
60,0.6472087395788819,0.5903126152356466,0.6219144418504503,0.7740172261484098,0.79041248606466,0.782329988851728
61,0.6473309728168872,0.6072083212931951,0.6408393379714754,0.7701523851590106,0.7867892976588629,0.7798216276477146
62,0.6385662018588016,0.5478100843230883,0.5993519643280241,0.7761428886925795,0.8118729096989966,0.782608695652174
63,0.6211187537782579,0.5870094239711762,0.6167874354124069,0.7829339664310954,0.7993311036789298,0.7909698996655519
64,0.6194355150408279,0.519074702900317,0.5835564942823516,0.7833204505300353,0.8230211817168339,0.7987736900780379
65,0.6145950312736073,0.5759938242700365,0.6038606973323557,0.7843142667844523,0.8088071348940914,0.7971014492753623
66,0.6013025642724793,0.5374648980630768,0.5720370963215828,0.7881791077738516,0.81438127090301,0.8046265328874025
67,0.6016394194419571,0.5360583069589403,0.6283229503201114,0.7889244699646644,0.8182831661092531,0.7867892976588629
68,0.5910806088303562,0.5021977245310942,0.6101539232995775,0.7938383392226148,0.8297101449275363,0.7934782608695652
69,0.5828301269139818,0.5250075413783392,0.5836055127448506,0.7953290636042403,0.8199554069119287,0.794593088071349
70,0.5849186228555314,0.5356640342540211,0.5805777105357912,0.7953014575971732,0.8232998885172799,0.8057413600891862
71,0.5764803910864905,0.5189431793822182,0.5512869657410515,0.7982553003533569,0.8274804905239688,0.8132664437012264
72,0.563472848951606,0.518621259993977,0.5530062799983554,0.8017612632508834,0.8199554069119287,0.8062987736900781
73,0.5622200991435128,0.5392211737897661,0.5895616703563267,0.803886925795053,0.8160535117056856,0.7971014492753623
74,0.5575532803160563,0.48711517917199265,0.5271268495255046,0.8035556537102474,0.8372352285395763,0.8230211817168339
75,0.5583898109143646,0.4857500051955382,0.545890994436211,0.8044942579505301,0.8333333333333334,0.8107580824972129
76,0.5441669402775674,0.49130680587556624,0.5460121004780134,0.809905035335689,0.822742474916388,0.8110367892976589
77,0.5386552864030767,0.48238809198141097,0.5665683330429925,0.8113957597173145,0.8363991081382386,0.8062987736900781
78,0.5320384204782572,0.46130688779883916,0.5058683546384176,0.8133557862190812,0.8489409141583054,0.8260869565217391
79,0.5313291743779456,0.4587953162690004,0.5287437437640297,0.8137422703180212,0.8486622073578596,0.8132664437012264
80,0.5309742490889326,0.4711653388871087,0.5135820541116927,0.8134386042402827,0.8394648829431438,0.830267558528428
81,0.5202215040339545,0.564526469823387,0.5951227048370573,0.8188769876325088,0.806577480490524,0.794593088071349
82,0.5106602670450435,0.45984532008568446,0.5010574029551612,0.8226590106007067,0.8447603121516165,0.8363991081382386
83,0.5092347957302451,0.6082389269603623,0.6442883434891701,0.8209474381625441,0.7987736900780379,0.7870680044593088
84,0.5108034706003174,0.5344987630347411,0.5621995895604293,0.820919832155477,0.8202341137123745,0.8121516164994426
85,0.4998294016323299,0.4431068841781881,0.4927314297689332,0.8258337014134276,0.8581382385730212,0.8344481605351171
86,0.4970964653970338,0.45031854717267883,0.5221537810895178,0.8274624558303887,0.8447603121516165,0.8177257525083612
87,0.4967404769769748,0.4819639385657178,0.5127675050497055,0.828732332155477,0.8363991081382386,0.8260869565217391
88,0.487806595777994,0.42311448658506073,0.49092213064432144,0.8302230565371025,0.8514492753623188,0.8308249721293199
89,0.48918980596975387,0.4280200779106882,0.48831763092014524,0.8304162985865724,0.8536789297658863,0.8327759197324415
90,0.48277322085271507,0.4175248184303443,0.5039191844728258,0.8339774734982333,0.862597547380156,0.8311036789297659
91,0.48124371940605737,0.43016346277462114,0.4673940168486701,0.8301126325088339,0.8556298773690078,0.8447603121516165
92,0.4766300984447684,0.5315310663647121,0.5162373485167822,0.832321113074205,0.830546265328874,0.8232998885172799
93,0.47794010790473,0.4416088881260819,0.4991007628209061,0.8348608657243817,0.8553511705685619,0.8341694537346711
94,0.4672647624016598,0.4560287647280428,0.5139054362310304,0.8397747349823321,0.842809364548495,0.8291527313266444
95,0.45922198942154907,0.4884786939703756,0.5353625762793753,0.8412654593639576,0.8377926421404682,0.8180044593088072
96,0.4646558763324398,0.46119350069099,0.4822791120575534,0.838532464664311,0.8475473801560758,0.8336120401337793
97,0.45814441828067043,0.49217231343189877,0.5442316351003117,0.8404096731448764,0.8358416945373467,0.8160535117056856
98,0.46165698215154793,0.4792448681592941,0.47270602171309295,0.8382840106007067,0.8419732441471572,0.8341694537346711
99,0.4426219925554239,0.40312046661145157,0.4704561232361529,0.8468970848056537,0.8664994425863991,0.8447603121516165
100,0.45720329104228336,0.4417522512459093,0.47354552861717014,0.8410722173144877,0.8539576365663322,0.8461538461538461
101,0.44337994559559407,0.47659418794843883,0.5073395789662997,0.845958480565371,0.8394648829431438,0.8316610925306578
102,0.443761231234567,0.4468458676669333,0.47355938274413345,0.8457100265017667,0.8422519509476031,0.8377926421404682
103,0.4472962722063802,0.4343863433847825,0.46982548462020024,0.8468970848056537,0.8617614269788183,0.8464325529542921
104,0.43978189024416064,0.50843174615254,0.5227988613314098,0.8466762367491166,0.8283166109253066,0.8263656633221851
105,0.4369813855984265,0.44526718514660996,0.4917271938588884,0.8481945671378092,0.8475473801560758,0.8322185061315496
106,0.4308175616864734,0.47846851113769745,0.5264781112058295,0.849961351590106,0.8372352285395763,0.8246934225195095
107,0.43562498136486055,0.478894723314378,0.47145408580700554,0.8510931978798587,0.8419732441471572,0.8352842809364549
108,0.42649007032628666,0.4395334338976277,0.4386420208712419,0.8550132508833922,0.8514492753623188,0.8492196209587514
109,0.4250798015756526,0.4402434214287334,0.4751816289044089,0.8515901060070671,0.8439241917502787,0.8408584169453734
110,0.42721644499381944,0.38528464505241977,0.42627825086315474,0.8522250441696113,0.8681716833890747,0.85479375696767
111,0.4133316651422715,0.4601971543663078,0.4744018127024174,0.8559242491166078,0.8534002229654404,0.8444816053511706
112,0.4179305320312746,0.447298492838939,0.49501036369138296,0.8560898851590106,0.8564659977703456,0.8422519509476031
113,0.41960311840969555,0.4135801492051946,0.464031490749783,0.8545439487632509,0.8589743589743589,0.8450390189520625
114,0.40958598420820314,0.44480276687277687,0.4923185572405863,0.8566696113074205,0.85479375696767,0.8400222965440357
115,0.4131193662641484,0.4017772931026088,0.44849535475174584,0.8555101590106007,0.8645484949832776,0.8497770345596433
116,0.4084233402327203,0.45510750490758156,0.4670368873079618,0.8589333038869258,0.8486622073578596,0.8414158305462653
117,0.4106360324707817,0.4323763090786007,0.45144398500521976,0.8580775176678446,0.862876254180602,0.8539576365663322
118,0.4082386128253932,0.39839386656880377,0.42710505111349956,0.8603136042402827,0.8664994425863991,0.8542363433667781
119,0.4084617806378054,0.40158228567904897,0.4332188893357913,0.8605068462897526,0.8651059085841695,0.8584169453734671
120,0.4014910377303711,0.37021578055289056,0.44265750214871435,0.8611417844522968,0.8809921962095875,0.8497770345596433
121,0.39647346413480417,0.4135252859029505,0.4555229733056492,0.8638747791519434,0.862876254180602,0.8494983277591973
122,0.39482045591094733,0.4140189853972859,0.46070231242312326,0.8634054770318021,0.8575808249721293,0.846711259754738
123,0.39930785901502247,0.41424375702937444,0.442851379679309,0.8629637809187279,0.8645484949832776,0.8603678929765887
124,0.3980374968480714,0.4856369529912869,0.5237606871459219,0.8630189929328622,0.8383500557413601,0.8285953177257525
125,0.39750275780140776,0.4077511399322086,0.4639464045564334,0.8618319346289752,0.8589743589743589,0.8475473801560758
126,0.3902736983604255,0.4222786976231469,0.4530777971280946,0.865779593639576,0.8695652173913043,0.8511705685618729
127,0.39451360507364724,0.38806996304127905,0.42432568704916374,0.8632674469964664,0.8770903010033445,0.8606465997770345
128,0.38666408421149207,0.3935515466498004,0.4267100774579578,0.8654759275618374,0.8656633221850614,0.8556298773690078
129,0.3878156949014011,0.38419079694483016,0.43020063197447195,0.8653378975265018,0.8743032329988851,0.8564659977703456
130,0.3852096981321241,0.3917033904294173,0.4281535588701566,0.8688714664310954,0.8737458193979933,0.8623188405797102
131,0.38666380667325123,0.40438030088941257,0.4516946124864949,0.866166077738516,0.8600891861761427,0.8525641025641025
132,0.3790819999159646,0.45846479000316726,0.5062399198942714,0.8719633392226148,0.8486622073578596,0.8394648829431438
133,0.3825962586260924,0.42579304553568365,0.45115802412231765,0.8664697438162544,0.8609253065774805,0.8553511705685619
134,0.3896053410826297,0.4262898003723886,0.46735523654354943,0.8648962014134276,0.8578595317725752,0.8492196209587514
135,0.3827274474644434,0.3672767527401447,0.42930881971286405,0.8688438604240283,0.8762541806020067,0.8609253065774805
136,0.3801453136361793,0.38087113842368125,0.41997286953032015,0.8678776501766784,0.8737458193979933,0.8645484949832776
137,0.3750933233809792,0.4414848863830169,0.4549574931793743,0.8692303445229682,0.8606465997770345,0.8494983277591973
138,0.37350814586732367,0.3994657300578223,0.4262321194344097,0.8714112190812721,0.8692865105908584,0.8581382385730212
139,0.3776665263531183,0.3805093823207749,0.4299530024329821,0.8671598939929329,0.8784838350055741,0.8564659977703456
140,0.38163144054926285,0.3712593915230698,0.4054042609035969,0.8675463780918727,0.8848940914158305,0.8648272017837235
141,0.3712134640482863,0.41737585385640463,0.42847911948959033,0.8714940371024735,0.8678929765886287,0.8606465997770345
142,0.37777749311948994,0.3792128599186738,0.4279008218811618,0.8685125883392226,0.8784838350055741,0.8642697881828316
143,0.37091825291507813,0.39887778418759506,0.4082107495682107,0.8728467314487632,0.8651059085841695,0.8606465997770345
144,0.3663485420941023,0.43114282031853995,0.45644388043218187,0.8733160335689046,0.8575808249721293,0.850613154960981
145,0.36756201312209186,0.4798482774198055,0.4972014679097467,0.871990945229682,0.8391861761426979,0.8383500557413601
146,0.3676923603624066,0.38603423408336107,0.3842660374194384,0.8722946113074205,0.8743032329988851,0.8656633221850614
147,0.36024350591017057,0.3813826542016533,0.4136350726419025,0.8778434187279152,0.8756967670011149,0.8534002229654404
148,0.37192611215766125,0.4046695975214243,0.4493312185506026,0.8731227915194346,0.866778149386845,0.8556298773690078
149,0.3572269786402662,0.3578210022424658,0.3854746135407024,0.8775397526501767,0.887123745819398,0.8706800445930881
150,0.36004061845555746,0.4380849531644748,0.48162848178711204,0.876021422261484,0.8620401337792643,0.8411371237458194
151,0.366415287316168,0.3648390504096945,0.40255440291431216,0.872791519434629,0.8846153846153846,0.8695652173913043
152,0.35884280036476707,0.3933043377515342,0.44886561274114584,0.8746135159010601,0.8770903010033445,0.8586956521739131
153,0.36086769841937183,0.4033519373668565,0.4378491717245844,0.8740613957597173,0.8637123745819398,0.8570234113712375
154,0.3594236095195682,0.3867340195510123,0.4243853381276131,0.8760766342756183,0.8745819397993311,0.8612040133779264
155,0.3613265769374343,0.40750174690451885,0.475623856406245,0.8767667844522968,0.8720735785953178,0.8475473801560758
156,0.35859729802769086,0.36875346259938346,0.4290368742412991,0.8766839664310954,0.875139353400223,0.8561872909698997
157,0.36342305705023686,0.421822197302762,0.44428852385116946,0.8745306978798587,0.862597547380156,0.8620401337792643
158,0.3624175148867992,0.36727920961048866,0.4195134179873599,0.8761594522968198,0.8865663322185061,0.8606465997770345
159,0.3538518960278336,0.42745014098783335,0.44630135896305245,0.8793893551236749,0.8606465997770345,0.8514492753623188
160,0.34793416570889346,0.4067545090739926,0.4157902394649055,0.8799690812720848,0.867335562987737,0.8609253065774805
