Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.6440144305508766,1.635787706822157,1.6487922436231142,0.3847015685475657,0.38604499510922724,0.38922888616891066
2,1.6046986931310026,1.6385045573115349,1.6529310879769263,0.3904053778773681,0.3857189435930877,0.38922888616891066
3,1.584368292982493,1.6623553584019344,1.672350766209813,0.39672030963536364,0.3857189435930877,0.38922888616891066
4,1.5379467844380619,2.1500549782067537,2.18081577799537,0.4125076390303524,0.38604499510922724,0.38922888616891066
5,1.4354590417313653,1.402887511998415,1.4137897100541499,0.4529435730291302,0.4770133681121617,0.48633210934312526
6,1.3674516279844973,1.393097556506594,1.385192334651947,0.48187003463027095,0.48516465601565045,0.5026519787841697
7,1.3004446406317844,1.4965522189935048,1.4911272297431897,0.5167040130372784,0.49527225301597655,0.5091799265605875
8,1.262742516563459,1.3215220250810187,1.3154242406417798,0.5349358321450397,0.5451581349853277,0.5491636066911465
9,1.194592690817308,1.2075903227863212,1.2218824512772746,0.5600937054389896,0.5640691229214216,0.5491636066911465
10,1.1523485730253524,1.060876753181219,1.0633343438823502,0.587696068445712,0.6214541897619824,0.6132190942472461
11,1.1125547245193381,1.0169251166904967,1.0092479441460076,0.5963536361784477,0.638408868601239,0.6454508363933088
12,1.0689459388244424,1.0921431137248874,1.0836032205200814,0.6163169688327561,0.6119986957939354,0.6054671562627499
13,1.0304346143325687,0.9476817830776175,0.9508791724582771,0.6313913220615197,0.6553635474404956,0.6617707058343534
14,0.9816606771382913,0.919340094861885,0.9149676923240934,0.6510490935017316,0.6791653081186827,0.6801305589555283
15,0.949285719458754,0.9262053899777433,0.9308422889028277,0.661743735995111,0.6700358656667753,0.6784985720114239
16,0.9162552727064791,0.8524514742506047,0.8481602361062904,0.6663271542065594,0.6948157808933811,0.7074663402692778
17,0.8659550066102988,0.9015214658187082,0.9081101284011618,0.6842534121002241,0.6925334202804043,0.6813545491636067
18,0.8430180300621722,0.7702105976641178,0.7786963854904299,0.6960684457119576,0.732637756765569,0.7270501835985312
19,0.820570828180748,0.7996363150887191,0.7960877482380185,0.7041148910165003,0.719595696119987,0.7282741738066095
20,0.7958210383690529,0.7789219355521103,0.7655731806313837,0.7212263190059075,0.7352461688946854,0.7376580987352102
21,0.7601310666832551,0.7742943776926646,0.780941581262076,0.7269301283357099,0.7277469840234757,0.7209302325581395
22,0.7353802792703679,0.7085771552131822,0.7213558849769753,0.7357914035445101,0.7541571568307792,0.7474500203998368
23,0.7150376407544854,0.7820467262839278,0.7779279808912959,0.7454675086575677,0.7270948809911966,0.7278661770705834
24,0.6989154483916705,0.7573293770741051,0.7659098461342903,0.746689753513954,0.7460058689272905,0.7388820889432884
25,0.6725321507220936,0.7427048404545834,0.7472920764189261,0.7602363006722347,0.7440495598304532,0.7315381476948184
26,0.6415724909897736,1.009359623072669,1.0010885253742143,0.7724587492360969,0.694163677861102,0.6972664218686251
27,0.6381241691932811,0.6808245058249062,0.7013246116119546,0.7698105520472601,0.7668731659602217,0.7609139126886985
28,0.6120651749232693,0.7153851309170326,0.7276202383172976,0.7796903646363822,0.7567655689598957,0.7592819257445941
29,0.5949420417607413,0.7338473016861826,0.7590377718790785,0.7873293949887961,0.7567655689598957,0.7462260301917585
30,0.5883843794173838,0.8911956001538783,0.8889362656257369,0.7896720309635363,0.7098141506358004,0.7160342717258262
31,0.557231132232308,0.6807792351270715,0.6945243429561908,0.8012833570992055,0.7652429083795239,0.7723378212974297
32,0.5345740631853718,0.7515838704421185,0.7765083349213101,0.8056630678345895,0.7727420932507336,0.7613219094247246
33,0.5281211394537544,0.827956031387051,0.8515351430162207,0.8147280505194541,0.752852950766221,0.7478580171358629
34,0.5207416979711297,0.6733280171562607,0.6987000800572433,0.8120798533306173,0.7835017932833388,0.7780497756017952
35,0.4956729490346357,0.7166721740116676,0.7364323671133101,0.8249134243226727,0.7756765568959896,0.7649938800489596
36,0.4792649089222234,0.7375694823761781,0.7565767817779795,0.8308209411285394,0.7838278447994783,0.7751937984496124
37,0.4623244114899674,0.786015709124816,0.778131603581779,0.8325524546750865,0.7570916204760352,0.7609139126886985
38,0.45085743240138415,0.8126463270358121,0.8031278132618248,0.838256264004889,0.7574176719921748,0.766625866993064
39,0.4305308945477009,0.7546630563641278,0.7673712802397741,0.8467101242615604,0.7681773720247799,0.7743778049775601
40,0.4231557318946826,0.722875456927189,0.7493948255266462,0.8503768588307191,0.7906749266384089,0.7915136678906569
41,0.40600263054940716,0.7354018648232644,0.7480646889148788,0.8557751069464249,0.7786110205412455,0.7719298245614035
42,0.3953350307692922,0.7130497232234726,0.7304247948643449,0.8584233041352618,0.771763938702315,0.7858017135862914
43,0.3838777574392017,0.7760547852764527,0.7442159792045494,0.8653493583214504,0.7639387023149657,0.7780497756017952
44,0.36088330572295074,0.7430220428990045,0.7450782311233607,0.8708494601751884,0.7805673296380828,0.791921664626683
45,0.35155517121940755,0.7482524223257011,0.7550875548418466,0.8760440008148299,0.7773068144766874,0.7760097919216646
46,0.3430752842398876,0.8037831692587739,0.8013062569034564,0.8795070279079242,0.7743723508314314,0.7784577723378213
47,0.33270373991432717,0.812522693304345,0.8193893651538467,0.8811366877164392,0.7515487447016629,0.7600979192166463
48,0.31452101457815507,0.7801565572250789,0.786919290828821,0.8887757180688531,0.7769807629605477,0.7804977560179519
49,0.30642507606601577,0.7815096809936222,0.7738418082476823,0.8938684049704624,0.7971959569611998,0.7915136678906569
50,0.30343177041845815,0.8115961925553469,0.8169612746879265,0.8905072316154002,0.7671992174763612,0.7731538147694819
51,0.27785029757088386,0.825686544975421,0.8566820324434863,0.9023222652271339,0.7662210629279426,0.7702978376172991
52,0.26951732459790545,0.8219984191770587,0.8172019128143401,0.9022204114891017,0.7786110205412455,0.7853937168502652
53,0.2703906903771459,0.7746252882352564,0.8174344894851183,0.9012018741087798,0.7773068144766874,0.7862097103223175
54,0.2592674896533598,0.8031159123565885,0.8360820110076917,0.905683438582196,0.7727420932507336,0.773561811505508
55,0.2493136021678703,0.8054890997688441,0.8134667773477056,0.9100631493175799,0.7769807629605477,0.7882496940024479
56,0.24031835080940483,0.9380756481162583,0.959929674224287,0.9164799348136077,0.7685034235409195,0.766625866993064
57,0.24059622032121916,0.7679001884825993,0.7693780949702124,0.9170910572418007,0.7975220084773395,0.7988576091391268
58,0.23476682742754246,0.8695574431912974,0.8829877122075527,0.9163780810755755,0.7756765568959896,0.7772337821297429
59,0.21845139692619395,0.8104168334393762,0.8234977858056399,0.922693012833571,0.7835017932833388,0.7862097103223175
60,0.20754626481293273,0.8691117052949267,0.9187784116328149,0.9273782847830515,0.7874144114770134,0.7800897592819257
61,0.20321148802778086,0.8917220086053325,0.9428324726494876,0.9268690160928906,0.7662210629279426,0.773969808241534
62,0.19194287932341378,0.8727465172608694,0.927476957954418,0.9343043389692401,0.765895011411803,0.7731538147694819
63,0.19203020319652042,1.014453106142658,1.030572261165392,0.9319617029944999,0.7610042386697098,0.7535699714402285
64,0.1874117420586994,0.7893498108217804,0.8234626001182508,0.934202485231208,0.7988262145418976,0.8033455732354141
65,0.17297936095825794,1.2232490013508748,1.2242890686316827,0.9398044408229782,0.7339419628301271,0.7421460628314973
66,0.17447135798293334,0.8865798229841554,0.9369871637650898,0.9386840497046242,0.8024127812194327,0.791921664626683
67,0.17322354426862313,0.8028324252324334,0.8062049802634623,0.9389896109187207,0.7867623084447343,0.7862097103223175
68,0.15255058818521033,1.1991569177092363,1.24874521517981,0.9470360562232634,0.7274209325073362,0.7315381476948184
69,0.17101012939812482,0.8502221751938729,0.8923131255795816,0.936952536158077,0.7985001630257581,0.7878416972664218
70,0.1539157992791982,0.8024946748919319,0.8271088509929257,0.9461193725809737,0.7896967720899902,0.7915136678906569
71,0.14198916186449642,0.918039443398205,0.9518105655231259,0.9511102057445509,0.778284969025106,0.7870257037943696
72,0.14535870420532634,0.8930777619292106,0.913281944810183,0.9496842534121003,0.7971959569611998,0.7935536515707874
73,0.14549385374946616,0.8781972783326637,0.928816333253053,0.9493786921980036,0.7991522660580371,0.7800897592819257
74,0.14122355177354656,1.004524408315774,1.0761193467618584,0.950702790792422,0.791327029670688,0.7870257037943696
75,0.14156810312337736,0.9278997669898672,0.9767210712511237,0.9513139132206152,0.7893707205738507,0.7874337005303957
76,0.13146357315536344,0.9338942850808962,0.9751143062656576,0.9542676716235485,0.791979132702967,0.7882496940024479
77,0.12389925053568424,1.0006393297420193,1.032550542052932,0.955082501527806,0.7880665145092924,0.7817217462260302
78,0.11887612170653557,0.9513510431861505,1.0107802345429535,0.9597677734772866,0.7743723508314314,0.7776417788657691
79,0.10959563681272584,1.0598786615743545,1.080374443371381,0.9608881645956406,0.7910009781545484,0.7931456548347613
80,0.10868144034220707,1.0740962335670095,1.0966055250043267,0.9626196781421879,0.7861102054124551,0.7837617299061608
