Epoch,Train Loss,Test Loss,Validation Loss,Train Accuracy,Test Accuracy,Validation Accuracy
1,1.776939598049626,1.7280637769231817,1.730844645779113,0.2634214307484652,0.29427337327574193,0.3019163763066202
2,1.639240127420027,1.547273228986226,1.5492233718670179,0.3507205991204772,0.39487250940504387,0.4005226480836237
3,1.501189013128493,1.4722326358070883,1.4903559228171877,0.4186006008621065,0.4297060052946914,0.4270034843205575
4,1.3958950192151296,1.391671122182451,1.3937638646048756,0.4644925327644011,0.4638428312665459,0.4710801393728223
5,1.304657448674643,1.3337613794214211,1.3299704810038915,0.5050289545870161,0.49240629789605683,0.49250871080139375
6,1.216466546183177,1.3950247690911282,1.4059249018228153,0.5452605912831454,0.4769402257210534,0.4862369337979094
7,1.1410889970890992,1.3256408475289632,1.3259736807565503,0.5716027343579919,0.5053643583670057,0.5059233449477352
8,1.0602665076182745,1.3287968799505043,1.3221747825404728,0.6066530239038621,0.5041103525149784,0.5174216027874564
9,0.9716676789073891,1.3343380544923726,1.3202797213470703,0.6455348978969826,0.5204124285913334,0.5236933797909408
10,0.8937259950055053,1.4120348788847636,1.4176865415154725,0.6762746549396961,0.5187404207886304,0.518815331010453
11,0.8188265037611334,1.3713118372887438,1.376739348707757,0.7074498193059607,0.5192977567228647,0.5212543554006969
12,0.7282646540189188,1.5669616006132223,1.5359729415526961,0.7399747463752341,0.4890622822906507,0.5064459930313588
13,0.6553147693779475,1.4615308037712207,1.4511030582000286,0.7691470370531632,0.5167897450188101,0.5353658536585366
14,0.5745655177446461,1.5427131003685677,1.5085923643497372,0.7987982757869987,0.5180437508708374,0.5250871080139373
15,0.5085234788809397,1.5851226700573562,1.571280544846835,0.8222667305264074,0.5262644559007942,0.537979094076655
16,0.4529704451119958,1.6944397833272982,1.704792884731027,0.8439500152392563,0.5252891180158841,0.5277003484320557
17,0.386873531967277,1.7410407132720098,1.7154946816996943,0.8675926329080855,0.5152570711996656,0.5250871080139373
18,0.36063329794789173,1.7622455872246843,1.7511006761394172,0.8786084381939304,0.5257071199665598,0.5343205574912891
19,0.31501149054627064,1.8614384926241596,1.813850724265436,0.8955022423477162,0.5159537411174585,0.5303135888501742
20,0.2765535529051754,1.8143159765708685,1.8149027902435793,0.904994122001132,0.525985787933677,0.5266550522648084
21,0.24257942361687115,1.8886900723378748,1.920586189104654,0.9209735707754605,0.5350424968649854,0.5325783972125435
22,0.22030002148990574,1.9115001492882624,1.9540054763259993,0.9269386511081117,0.5258464539501184,0.5257839721254356
23,0.20862180058595342,1.9605463751174825,1.9069380222256802,0.9309008577524274,0.5340671589800753,0.5493031358885018
24,0.18878693360780835,2.0383804598470574,2.057810638940434,0.9398702486175817,0.535181830848544,0.5376306620209059
25,0.1538098215227324,2.0271831231818167,1.9853110218778627,0.9516697870858187,0.5463285495332312,0.5501742160278745
26,0.1504480681355529,2.054396678583659,2.010695529847424,0.9524970610005661,0.5438205378291765,0.5501742160278745
27,0.13791045012075095,2.104773095362967,2.0492272444256168,0.9575913266861149,0.5425665319771492,0.5437282229965157
28,0.13709456365021117,2.0585614564955104,2.0462791532859166,0.9575913266861149,0.5342064929636339,0.536759581881533
29,0.1235436677182363,2.086539186520672,2.061721586251325,0.9614664518657203,0.5471645534345827,0.5486062717770035
30,0.10751263696173709,2.1029176610482563,2.0290250300032846,0.9666477990159794,0.5407551901908876,0.5470383275261324
31,0.09462813893268222,2.1223532126714497,2.148120127597559,0.9729176644751165,0.547721889368817,0.5477351916376306
32,0.08913060108103729,2.1773229212166205,2.1661821062518363,0.9726999608133409,0.5498118991221959,0.5468641114982579
33,0.0756221966820245,2.182048546975864,2.140932324536996,0.9791004484695432,0.5491152292044029,0.543205574912892
34,0.07972376473140345,2.1859113181088707,2.176221234220648,0.9770104933164976,0.5453532116483211,0.5559233449477352
35,0.07187296100138184,2.1894102094898247,2.2145037026790524,0.9812774850872992,0.5541312526125122,0.5578397212543554
36,0.06602534035277977,2.157695181053837,2.175817232630877,0.9816258109461401,0.5539919186289536,0.552787456445993
37,0.05833525282616499,2.1544519301777694,2.2036051235491185,0.9839334697609614,0.5608192838233245,0.5491289198606272
38,0.057564013301084224,2.2209844864025414,2.2721772391483976,0.9838463882962512,0.5527379127769263,0.5545296167247387
39,0.04782408839142732,2.1947918780529685,2.246154346256867,0.9879827578699873,0.5496725651386373,0.552787456445993
40,0.043807401251946744,2.2699637351296262,2.3220829588457073,0.9885487873906039,0.5640239654451721,0.5588850174216028
